sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,countries,country_of_manufacture,creareseo_discontinued,creareseo_discontinued_product,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,designer,director,edition,featured,filmtitle,gallery,gift_message_available,has_options,image,image_label,known,media_gallery,meta_autogenerate,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,poster_condition,price,print_tech,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,starring,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
,,,,,,,,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Damned Luchino Visconti (Zmierzch bogów Luchino Visconti) film poster designed by Wiktor Górka original print from 1971.,,,,,,,,,,,,,,,,,,,,,Damned Luchino Visconti,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/damned-luchino-visconti,wiktor-gorka/damned-luchino-visconti.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Verdammten Luchino Visconti (Zmierzch bogów Luchino Visconti) Filmplakat von Wiktor Górka aus dem Jahr 1971.,,,,,,,,,,,,,,,,,,,,,Verdammten Luchino Visconti,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/verdammten-luchino-visconti,wiktor-gorka/verdammten-luchino-visconti.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Wiktor Górka plakat kinowy: Zmierzch bogów Luchino Visconti druk oryginalny z 1971 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster01422,,filmposter,simple,FILM,Default Category,base,,CS,,,,2014-07-21 00:00:00,,,,,1964,Polish Poster,Gorka,Vladimir Cech,original,Nein,Mezi nami zlodeji,,,0,/g/o/gorka-poster01422.jpg,,"Mezi nami zlodeji, Between Us Thieves, Zwischen uns Dieben, Między nami złodziejami 		",,Nein,,,,,,Im Einkaufswagen,Nein,Między nami złodziejami VladimÍr Cech,,,Produktinformationsspalte,,mint,110.0000,offset,0,Między nami złodziejami,ca. A1 = 58x82 cm = 23x33 in,/g/o/gorka-poster01422.jpg,,,,,"Otomar Krejca, VladimÍr MensÍk, JirÍ Sovak, Rudolf Deyl, Vaclav Lohnisky",1,2,/g/o/gorka-poster01422.jpg,,2019-03-01 14:01:14,wiktor-gorka/miedzy-nami-zlodziejami,wiktor-gorka/miedzy-nami-zlodziejami.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorka-poster01422.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Between Us Thieves VladimÍr Cech (Między nami złodziejami VladimÍr Cech) film poster designed by Wiktor Górka original print from 1964.,,,,,,,,,,,,,,,,,,,,,Between Us Thieves VladimÍr Cech,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/between-us-thieves,wiktor-gorka/between-us-thieves.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Zwischen uns Dieben VladimÍr Cech (Między nami złodziejami VladimÍr Cech) Filmplakat von Wiktor Górka aus dem Jahr 1964.,,,,,,,,,,,,,,,,,,,,,Zwischen uns Dieben VladimÍr Cech,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/zwischen-uns-dieben,wiktor-gorka/zwischen-uns-dieben.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Wiktor Górka plakat kinowy: Między nami złodziejami VladimÍr Cech druk oryginalny z 1964 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster03450,,Default,simple,CIRCUS,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,1970,Polish Poster,Gorka,,original,,,,,0,/g/o/gorka-poster03450.jpg,,,,,,,,,,,,Cyrk Kobieta na wrotkach,,,,,mint,130.0000,offset,0,Cyrk Kobieta na wrotkach,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorka-poster03450.jpg,,,,,,1,2,/g/o/gorka-poster03450.jpg,,2018-02-08 17:08:47,wiktor-gorka/cyrk-kobieta-na-wrotkach,wiktor-gorka/zirkus-artistin-rollschuhen.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorka-poster03450.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Circus Roller Skater Girl (Cyrk Kobieta na wrotkach) circus poster designed by Wiktor Górka original print from 1970.,,,,,,,,,,,,,,,,,,,,,Circus Roller Skater Girl,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/circus-roller-skater-girl,wiktor-gorka/circus-roller-skater-girl.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Zirkus Artistin auf Rollschuhen (Cyrk Kobieta na wrotkach) Zirkusplakat von Wiktor Górka aus dem Jahr 1970.,,,,,,,,,,,,,,,,,,,,,Zirkus Artistin auf Rollschuhen,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/zirkus-artistin-rollschuhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Wiktor Górka plakat cyrkowy: Cyrk Kobieta na wrotkach druk oryginalny z 1970 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/cyrk-kobieta-na-wrotkach.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster03856,,filmposter,simple,FILM,Default Category,base,,ES,,,,2014-07-21 00:00:00,,,,,1965,Polish Poster,Gorka,Juan Antonio Bardem,original,,Nunca pasa nada,,,0,/g/o/gorka-poster03856.jpg,,"Nunca pasa nada, Nothing Ever Happens, Frau ging vorbei, W zamkniętym kręgu 		",,,,,,,,,,W zamkniętym kręgu Juan Antonio Bardem,,,,,mint,168.0000,offset,0,W zamkniętym kręgu,ca. A1 = 58x82 cm = 23x33 in,/g/o/gorka-poster03856.jpg,,,,,"Corinne Marchand, Antonio Casas, Jean-Pierre Cassel, Julia GutiErrez Caba",1,2,/g/o/gorka-poster03856.jpg,,2015-03-11 13:05:45,wiktor-gorka/w-zamknietym-kregu,wiktor-gorka/w-zamknietym-kregu.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorka-poster03856.jpg,,0,1,,,,,,,,,,,,,,,,
,,,,,,,,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Nothing Ever Happens Juan Antonio Bardem (W zamkniętym kręgu Juan Antonio Bardem) film poster designed by Wiktor Górka original print from 1965.,,,,,,,,,,,,,,,,,,,,,Nothing Ever Happens Juan Antonio Bardem,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/nothing-ever-happens,wiktor-gorka/nothing-ever-happens.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Frau ging vorbei Juan Antonio Bardem (W zamkniętym kręgu Juan Antonio Bardem) Filmplakat von Wiktor Górka aus dem Jahr 1965.,,,,,,,,,,,,,,,,,,,,,Frau ging vorbei Juan Antonio Bardem,,,,,,,,,,,,,,,,,,,,,,wiktor-gorka/frau-ging-vorbei,wiktor-gorka/frau-ging-vorbei.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Wiktor Górka plakat kinowy: W zamkniętym kręgu Juan Antonio Bardem druk oryginalny z 1965 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00475,,Default,simple,THEATER,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,2001,Polish Poster,Gorowski,,original,Nein,,,,0,/g/o/gorowski-poster00475.jpg,Jubileusz premiery 100-lecia Dziadów,,,Nein,,,,,,Im Einkaufswagen,Nein,Jubileusz premiery 100-lecia Dziadów,,,Produktinformationsspalte,,mint,35.0000,offset,0,Jubileum premiery 100-lecia Dziadów,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00475.jpg,Jubileusz premiery 100-lecia Dziadów,,,,,1,2,/g/o/gorowski-poster00475.jpg,Jubileusz premiery 100-lecia Dziadów,2019-12-17 16:13:37,mieczyslaw-gorowski/dziady-mickiewicz,mieczyslaw-gorowski/grandfathers-mickiewicz.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00475.jpg,Jubileusz premiery 100-lecia Dziadów,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,100th Anniversary of Grandfathers by Adam Mickiewicz (Jubileusz premiery 100-lecia Dziadów) theatre poster designed by Mieczysław Górowski original print from 2001.,,,,,,,,,,,,,,,,,,,,,100th Anniversary of Grandfathers,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/grandfathers-mickiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,100. Jubiläum der Theaterpremiere von Totenfeier von Adam Mickiewicz (Jubileusz premiery 100-lecia Dziadów) Theaterplakat von Mieczysław Górowski aus dem Jahr 2001.,,,,,,,,,,,,,,,,,,,,,100. Jubiläum der Theaterpremiere von Totenfeier,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/theaterpremiere-totenfeier-mickiewicz,mieczyslaw-gorowski/theaterpremiere-totenfeier-mickiewicz.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat teatralny: Jubileusz premiery 100-lecia Dziadów Adam Mickiewicz druk oryginalny z 2001 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/dziady-mickiewicz.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00476,,Default,simple,OTHER POSTER,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,1992,Polish Poster,Gorowski,,original,,,,,0,/g/o/gorowski-poster00476.jpg,,,,,,,,,,,,Sevilla EXPO 1492-1992,,,,,mint,22.0000,offset,0,Sevilla EXPO 1492-1992,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00476.jpg,,,,,,1,2,/g/o/gorowski-poster00476.jpg,,2015-01-05 16:58:20,mieczyslaw-gorowski/sevilla-expo,mieczyslaw-gorowski/sevilla-expo-1492-1992.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00476.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Sevilla EXPO 1492-1992 (Sevilla EXPO 1492-1992) poster designed by Mieczysław Górowski original print from 1992.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/sevilla-expo-1492-1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Sevilla EXPO 1492-1992 (Sevilla EXPO 1492-1992) Plakat von  Mieczysław Górowski aus dem Jahr 1992.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/sevilla-expo-1492-1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat pod tytułem Sevilla EXPO 1492-1992 druk oryginalny z 1992 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/sevilla-expo.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00479,,Default,simple,OTHER POSTER,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,1994,Polish Poster,Gorowski,,original,Nein,,,,0,/g/o/gorowski-poster00479.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,50 lat TB,,,Produktinformationsspalte,,mint,32.0000,offset,0,50 lat TB,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00479.jpg,,,,,,1,2,/g/o/gorowski-poster00479.jpg,,2019-01-30 14:46:14,mieczyslaw-gorowski/50-lat-tb,mieczyslaw-gorowski/50-lat-tb.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00479.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,50 years of TB (50 lat TB) poster designed by Mieczysław Górowski original print from 1994.,,,,,,,,,,,,,,,,,,,,,50 years of TB,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/50-years-of-tb,mieczyslaw-gorowski/50-years-of-tb.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,50 Jahre TB (50 lat TB) Plakat von  Mieczysław Górowski aus dem Jahr 1994.,,,,,,,,,,,,,,,,,,,,,50 Jahre TB,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/50-jahre-tb,mieczyslaw-gorowski/50-jahre-tb.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat pod tytułem 50 lat TB druk oryginalny z 1994 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00482,,filmposter,simple,FILM,Default Category,base,,DE,,,,2014-07-21 00:00:00,,,,,2001,Polish Poster,Gorowski,Stanisław Mucha,original,Nein,Absolut Warhola ,,,0,/g/o/gorowski-poster00482.jpg,,"Absolut Warhola, Warchol's Absolute, Absolut Warhola, Absolut Warhola, Warhol Total",,Nein,,,,,,Im Einkaufswagen,Nein,Absolut Warhola Stanisław Mucha,,,Produktinformationsspalte,,mint,45.0000,offset,0,Absolut Warhola,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00482.jpg,,,,,,1,2,/g/o/gorowski-poster00482.jpg,,2021-01-27 10:39:53,mieczyslaw-gorowski/absolut-warhola-stanislaw-mucha,mieczyslaw-gorowski/absolut-warhola-stanislaw-mucha.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00482.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Warchol's Absolute Stanisław Mucha (Absolut Warhola Stanisław Mucha) film poster designed by Mieczysław Górowski original print from 2001.,,,,,,,,,,,,,,,,,,,,,Warchol's Absolute Stanisław Mucha,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/warchols-absolute-stanislaw-mucha,mieczyslaw-gorowski/warchols-absolute-stanislaw-mucha.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Absolut Warhola Stanisław Mucha (Absolut Warhola Stanisław Mucha) Filmplakat von Mieczysław Górowski aus dem Jahr 2001.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat kinowy: Absolut Warhola Stanisław Mucha druk oryginalny z 2001 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00483,,Default,simple,EXHIBITION,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,1991 / Reprint 2004,Polish Poster,Gorowski,,reprint,Nein,,,,0,/g/o/gorowski-poster00483.jpg,"America!, America!",,,Nein,,,,,,Im Einkaufswagen,Nein,"America!, America!",,,Produktinformationsspalte,,mint,120.0000,offset,0,"America!, America",ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00483.jpg,"America!, America!",,,,,1,2,/g/o/gorowski-poster00483.jpg,"America!, America!",2015-02-08 22:31:27,mieczyslaw-gorowski/america-america,mieczyslaw-gorowski/america-america.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00483.jpg,"America!, America!",0,1,,,,,,,,,,,,,,,,
,,,,OTHER POSTER,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"America!, America! (America!, America!) exhibition poster designed by Mieczysław Górowski reprint from 2004.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"America!, America! (America!, America!) Ausstellungsplakat von Mieczysław Górowski Reprint der Originalausgabe aus dem Jahr 1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Mieczysław Górowski plakat do wystawy pod tytułem America!, America! dodruk z roku 2004 wg. projektu z 1991 roku.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00484,,Default,simple,EXHIBITION,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,1997,Polish Poster,Gorowski,,original,,,,,0,/g/o/gorowski-poster00484.jpg,,,,,,,,,,,,Avignon Affiches Polonaises 1997,,,,,mint,28.0000,offset,0,Avignon Affiches Polonaises 1997,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00484.jpg,,,,,,1,2,/g/o/gorowski-poster00484.jpg,,2015-01-05 16:58:20,mieczyslaw-gorowski/avignon-affiches-polonaises,mieczyslaw-gorowski/avignon-affiches-polonaises.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00484.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Avignon Affiches Polonaises 1997 (Avignon Affiches Polonaises 1997) exhibition poster designed by Mieczysław Górowski original print from 1997.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Avignon Affiches Polonaises 1997 (Avignon Affiches Polonaises 1997) Ausstellungsplakat von Mieczysław Górowski aus dem Jahr 1997.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat do wystawy pod tytułem Avignon Affiches Polonaises 1997 druk oryginalny z 1997 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00486,,Default,simple,EXHIBITION,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,2001,Polish Poster,Gorowski,,original,,,,,0,/g/o/gorowski-poster00486.jpg,,,,,,,,,,,,Affiches Polonaises 2001,,,,,mint,28.0000,offset,0,Affiches Polonaises 2001,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00486.jpg,,,,,,1,2,/g/o/gorowski-poster00486.jpg,,2015-01-05 16:58:20,mieczyslaw-gorowski/affiches-polonaises,mieczyslaw-gorowski/affiches-polonaises.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00486.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Affiches Polonaises 2001 (Affiches Polonaises 2001) exhibition poster designed by Mieczysław Górowski original print from 2001.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Affiches Polonaises 2001 (Affiches Polonaises 2001) Ausstellungsplakat von Mieczysław Górowski aus dem Jahr 2001.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/affiches-polonaises-avignon,mieczyslaw-gorowski/affiches-polonaises-avignon.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat do wystawy pod tytułem Affiches Polonaises 2001 druk oryginalny z 2001 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00487,,Default,simple,EXHIBITION,Default Category,base,,,,,,2014-07-21 00:00:00,,,,,2002,Polish Poster,Gorowski,,original,,,,,0,/g/o/gorowski-poster00487.jpg,,,,,,,,,,,,Avignon Affiches Polonaises 2002,,,,,mint,28.0000,offset,0,Avignon Affiches Polonaises 2002,ca. B1 = 68x97 cm = 27x38 in,/g/o/gorowski-poster00487.jpg,,,,,,1,2,/g/o/gorowski-poster00487.jpg,,2015-01-05 16:58:20,mieczyslaw-gorowski/affiches-polonaises-avignon,mieczyslaw-gorowski/affiches-polonaises.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/g/o/gorowski-poster00487.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Avignon Affiches Polonaises 2002 (Avignon Affiches Polonaises 2002) exhibition poster designed by Mieczysław Górowski original print from 2002.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/affiches-polonaises-avignon.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Avignon Affiches Polonaises 2002 (Avignon Affiches Polonaises 2002) Ausstellungsplakat von Mieczysław Górowski aus dem Jahr 2002.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/affiches-polonaises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Mieczysław Górowski plakat do wystawy pod tytułem Avignon Affiches Polonaises 2002 druk oryginalny z 2002 roku.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mieczyslaw-gorowski/affiches-polonaises-avignon.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
