sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,countries,country_of_manufacture,creareseo_discontinued,creareseo_discontinued_product,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,designer,director,edition,featured,filmtitle,gallery,gift_message_available,has_options,image,image_label,known,media_gallery,meta_autogenerate,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,poster_condition,price,print_tech,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,starring,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
PosterLK00131,,Default,simple,EXHIBITION,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1976 / R 2008,Polish Poster,Konopelski,,reprint,,,,,0,/k/o/konopelski-posterlk00131.jpg,,,,,,,,,,,,The Old spaghetti Factory,,,,,mint,140.0000,digital reprint,0,The Old spaghetti Factory,ca. B1 = 68x97cm = 27x38 in,/k/o/konopelski-posterlk00131.jpg,,,,,,1,2,/k/o/konopelski-posterlk00131.jpg,,2014-11-06 18:58:51,leonard-konopelski/the-old-spaghetti-factory,leonard-konopelski/the-old-spaghetti-factory.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00131.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old spaghetti Factory,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/old-spaghetti-factory,leonard-konopelski/old-spaghetti-factory.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/old-spaghetti-factory,leonard-konopelski/old-spaghetti-factory.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00132,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1972 / R 2008,Polish Poster,Konopelski,,reprint,,,,,0,/k/o/konopelski-posterlk00132.jpg,,,,,,,,,,,,Dybbuk Sloyme Ansky,,,,,mint,130.0000,digital reprint,0,Dybbuk Sloyme Ansky,ca. 70x100 cm,/k/o/konopelski-posterlk00132.jpg,,,,,,1,2,/k/o/konopelski-posterlk00132.jpg,,2014-11-06 18:58:51,leonard-konopelski/dybbuk,leonard-konopelski/dybbuk.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00132.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/dybbuk-ansky,leonard-konopelski/dybbuk-ansky.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/dybbuk-sloyme-ansky,leonard-konopelski/dybbuk-sloyme-ansky.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00133,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1972 / R 2008,Polish Poster,Konopelski,,reprint,,,,,0,/k/o/konopelski-posterlk00133.jpg,,,,,,,,,,,,Dybbuk Sloyme Ansky,,,,,mint,130.0000,digital reprint,0,Dybbuk Sloyme Ansky,ca. 70x100 cm,/k/o/konopelski-posterlk00133.jpg,,,,,,1,2,/k/o/konopelski-posterlk00133.jpg,,2014-11-06 18:58:51,leonard-konopelski/dybbuk-sloyme-ansky,leonard-konopelski/dybbuk-sloyme-ansky.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00133.jpg,,0,1,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/dybbuk,leonard-konopelski/dybbuk.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00135,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1983,Polish Poster,Konopelski,,original,,,,,0,/k/o/konopelski-posterlk00135.jpg,,,,,,,,,,,,Matka Stanisław Ignacy Witkiewicz Witkacy,,,,,mint,90.0000,offset,0,Matka Stanisław Ignacy Witkiewicz Witkacy,"ca. 51x68,5 cm ",/k/o/konopelski-posterlk00135.jpg,,,,,,1,2,/k/o/konopelski-posterlk00135.jpg,,2014-11-06 18:58:51,leonard-konopelski/matka-stanislaw-ignacy-witkiewicz-witkacy,leonard-konopelski/matka-stanislaw-ignacy-witkiewicz-witkacy.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00135.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mother Stanisław Ignacy Witkiewicz Witkacy,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/mother-stanislaw-ignacy-witkiewicz-witkacy,leonard-konopelski/mother-stanislaw-ignacy-witkiewicz-witkacy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutter Stanisław Ignacy Witkiewicz Witkacy,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/mutter-stanislaw-ignacy-witkiewicz-witkacy,leonard-konopelski/mutter-stanislaw-ignacy-witkiewicz-witkacy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00136,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1975,Polish Poster,Konopelski,,original,,,,,0,/k/o/konopelski-posterlk00136.jpg,,,,,,,,,,,,Komedia rodzinna,,,,,mint,100.0000,offset,0,Komedia rodzinna,ca. A1 = 58x82 cm / 23x33 in,/k/o/konopelski-posterlk00136.jpg,,,,,,1,2,/k/o/konopelski-posterlk00136.jpg,,2014-11-06 18:58:51,leonard-konopelski/komedia-rodzinna,leonard-konopelski/komedia-rodzinna.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00136.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Family Comedy,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/family-comedy,leonard-konopelski/family-comedy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familien Komodie,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/familien-komodie,leonard-konopelski/familien-komodie.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00137,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1974,Polish Poster,Konopelski,,original,Nein,,,,0,/k/o/konopelski-posterlk00137.jpg,30 lat Teatru Juliusza Osterwy,,,Nein,,,,,,Im Einkaufswagen,Nein,30 lat Teatru Juliusza Osterwy,,,Produktinformationsspalte,,mint,200.0000,offset,0,30 lat Teatru Juliusza Osterwy,ca. A1 = 58x82 cm / 23x33 in,/k/o/konopelski-posterlk00137.jpg,30 lat Teatru Juliusza Osterwy,,,,,1,2,/k/o/konopelski-posterlk00137.jpg,30 lat Teatru Juliusza Osterwy,2015-02-08 22:59:18,leonard-konopelski/teatr-juliusza-osterwy,leonard-konopelski/teatr-juliusza-osterwy.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00137.jpg,30 lat Teatru Juliusza Osterwy,0,1,,,,,,,,,,,,,,,,
,,,,OTHER POSTER,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski 30 years Theatre Juliusz Osterwa buy online vintage original poster art from Poland Leonard Konopelski Polish Theatre Vintage Art Posters Polish theater Poster Original Year: 1974 30 years Theatre Juliusz Osterwa,"Leonard Konopelski, buy online vintage original poster art from Poland, Polish Theatre Vintage Art Posters Polish theater Poster Original Year: 1974 30 years Theatre Juliusz Osterwa",Leonard Konopelski 30 years Theatre Juliusz Osterwa,,,,,Theatre Juliusz Osterwa - 30 years ,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/theatre-juliusz-osterwa,leonard-konopelski/theatre-juliusz-osterwa.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski 30 Jahre Juliusz Osterwa Theater PIGASUS Polnische Plakatkunst Leonard Konopelski Plakat Shop Berlin plakatkunst kaufen Pigasus plakatkunst in Polen Plakatkünstler Leonard Konopelski Original Theaterplakate 30 lat Teatru Juliusza Osterw,Leonard Konopelski theaterplakate berlin Polen Plakatkünstler Original 30 lat Teatru Juliusza Osterwy Polnisches Theaterposter- Original 30 Jahre Juliusz Osterwa Theater in Lublin,Leonard Konopelski 30 Jahre Juliusz Osterwa Theater,,,,,Juliusz Osterwa Theater 30 Jahre,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/juliusz-osterwa-theater,leonard-konopelski/juliusz-osterwa-theater.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski 30 lat Teatru Juliusza Osterwy PIGASUS polski plakat sklep Leonard Konopelski kup oryginalne Polskie Plakaty Polska Szkoła Plakatu sklep internetowy 30 lat Teatru Juliusza Osterwy plakat teatralny pierwodruk 30 lat Teatru Juliusza Oster,Leonard Konopelski 30 lat Teatru Juliusza Osterwy PIGASUS polski plakat kup oryginalne Polskie Plakaty Polska Szkoła Plakatu sklep internetowy,Leonard Konopelski 30 lat Teatru Juliusza Osterwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00138,,filmposter,simple,FILM,Default Category,base,,USSR,,,,2012-07-14 00:00:00,,,,,1974,Polish Poster,Konopelski,Igor Voznesensky,original,,Zhrebiy,,,0,/k/o/konopelski-posterlk00138.jpg,,"Жребий, Krążek w bramce, Zhrebiy",,,,,,,,,,Krążek w bramce Igor Voznesensky,,,,,mint,32.0000,offset,0,Krążek w bramce Igor Voznesensky,ca. A1 = 58x82 cm / 23x33 in,/k/o/konopelski-posterlk00138.jpg,,,,,"Igor Kvasha, Sergey Yakovlev, Valentin Gaft",1,2,/k/o/konopelski-posterlk00138.jpg,,2014-11-06 18:58:51,leonard-konopelski/krazek-w-bramce,leonard-konopelski/krazek-w-bramce.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00138.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhrebiy Igor Voznesensky,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/zhrebiy-igor-voznesensky,leonard-konopelski/zhrebiy-igor-voznesensky.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhrebiy Igor Voznesensky,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/zhrebiy-igor-voznesensky,leonard-konopelski/zhrebiy-igor-voznesensky.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00139,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1975,Polish Poster,Konopelski,,original,,,,,0,/k/o/konopelski-posterlk00139.jpg,,,,,,,,,,,,Komu bije dzwon Ernest Hemingway,,,,,mint,200.0000,offset,0,Komu bije dzwon Ernest Hemingway,"ca. 66,5x92,5 cm",/k/o/konopelski-posterlk00139.jpg,,,,,,1,2,/k/o/konopelski-posterlk00139.jpg,,2014-11-06 18:58:51,leonard-konopelski/komu-bije-dzwon-ernest-hemingway,leonard-konopelski/komu-bije-dzwon-ernest-hemingway.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00139.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,For Whom the Bell tolls Ernest Hemingway,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/for-whom-the-bell-tolls-ernest-hemingway,leonard-konopelski/for-whom-the-bell-tolls-ernest-hemingway.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wem die Stunde schlagt Ernest Hemingway,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/wem-die-stunde-schlagt-ernest-hemingway,leonard-konopelski/wem-die-stunde-schlagt-ernest-hemingway.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00140,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1976,Polish Poster,Konopelski,,original,Nein,,,,0,/k/o/konopelski-posterlk00140.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,Bachantki Euripides,,,Produktinformationsspalte,,mint,150.0000,offset,0,Bachantki Euripides,ca. 65x93 cm,/k/o/konopelski-posterlk00140.jpg,,,,,,1,2,/k/o/konopelski-posterlk00140.jpg,,2021-08-23 14:52:10,leonard-konopelski/bachantki-euripides,leonard-konopelski/bachantki-euripides.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00140.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski Bacchae Euripides buy online vintage original poster art from Poland Leonard Konopelski Polish Theatre Vintage Art Posters Polish theater Poster Original Year: 1976 The Bacchae Bachantki Euripides,"Leonard Konopelski, buy online vintage original poster art from Poland, Polish Theatre Vintage Art Posters Polish theater Poster Original Year: 1976 The Bacchae Bachantki Euripides",Leonard Konopelski Bacchae Euripides,,,,,Bacchae Euripides,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/bacchae-euripides,leonard-konopelski/bacchae-euripides.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski Die Bakchen Euripides PIGASUS Polnische Plakatkunst Leonard Konopelski Plakat Shop Berlin plakatkunst kaufen Pigasus plakatkunst in Polen Plakatkünstler Leonard Konopelski Original Theaterplakate Bachantki Euripides Polnisches Theaterpo,"Leonard Konopelski theaterplakate berlin Polen Plakatkünstler Original Bachantki Euripides Polnisches Theaterposter- Original Bachantki, Die Bakchen Euripides",Leonard Konopelski Die Bakchen Euripides,,,,,Bakchen Euripides,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/bakchen-euripides,leonard-konopelski/bakchen-euripides.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski Bachantki Euripides PIGASUS polski plakat sklep Leonard Konopelski kup oryginalne Polskie Plakaty Polska Szkoła Plakatu sklep internetowy Bachantki Euripides plakat teatralny pierwodruk Bachantki Euripides,Leonard Konopelski Bachantki Euripides PIGASUS polski plakat kup oryginalne Polskie Plakaty Polska Szkoła Plakatu sklep internetowy,Leonard Konopelski Bachantki Euripides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00141,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1974,Polish Poster,Konopelski,,original,Nein,,,,0,/k/o/konopelski-posterlk00141.jpg,Hamlet ,,,Nein,,,,,,Im Einkaufswagen,Nein,Hamlet,,,Produktinformationsspalte,,ask,200.0000,offset,0,Hamlet,ca. B1 = 68x97cm = 27x38 in,/k/o/konopelski-posterlk00141.jpg,Hamlet ,,,,,1,2,/k/o/konopelski-posterlk00141.jpg,Hamlet ,2020-01-21 15:17:27,leonard-konopelski/hamlet,leonard-konopelski/hamlet.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00141.jpg,Hamlet ,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski Hamlet buy online vintage original poster art from Poland Leonard Konopelski Polish music posters Polishótheater Poster Year: 1974 Technique of printing : Offset Poster,"Leonard Konopelski, buy online vintage original poster art from Poland, Polish music posters Polishótheater Poster Year: 1974 Technique of printing : Offset Poster",Leonard Konopelski Hamlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Konopelski Hamlet PIGASUS Polnische Plakatkunst Leonard Konopelski Plakat Shop Berlin plakatkunst kaufen Pigasus plakatkunst in Polen Polnisches Theaterposte Hamlet Plakatkünstler Leonard Konopelski Original Theaterplakate Polnisches Theaterposter,Leonard Konopelski Musik Poster Polen Polnisches Theaterposte Hamlet Plakatkünstler Original Polnisches Theaterposter Original Theateraufführung William Shakespeare ,Leonard Konopelski Hamlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leonard Konopelski Hamlet PIGASUS polski plakat sklep Leonard Konopelski kup oryginalne Polskie Plakaty Polska Szkoła Plakatu sklep internetowy Leonard Konopelski Krakowiacy i Górale, czyli cud mniemany PIGASUS polski plakat kup oryginalne Polskie Plakaty",Leonard Konopelski Hamlet PIGASUS polski plakat kup oryginalne Polskie Plakaty Polska Szkoła Plakatu sklep internetowy,Leonard Konopelski Hamlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00143,,Default,simple,MUSIC POSTER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,197?,Polish Poster,Konopelski,,original,,,,,0,/k/o/konopelski-posterlk00143.jpg,,,,,,,,,,,,"Krakowiacy i Górale, czyli cud mniemany",,,,,mint,150.0000,offset,0,"Krakowiacy i Górale, czyli cud mniemany",ca. B1 = 68x97cm = 27x38 in,/k/o/konopelski-posterlk00143.jpg,,,,,,1,2,/k/o/konopelski-posterlk00143.jpg,,2014-11-06 18:58:51,leonard-konopelski/krakowiacy-gorale-czyli-cud-mniemany,leonard-konopelski/krakowiacy-gorale-czyli-cud-mniemany.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00143.jpg,,0,1,,,,,,,,,,,,,,,,
,,,,OPERA,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pretended Miracle, or Krakovians and Highlanders",,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/pretended-miracle-wojciech-boguslawski,leonard-konopelski/pretended-miracle-wojciech-boguslawski.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vermeintliche Wunder oder Die Krakauer und die Bergbauern,,,,,,,,,,,,,,,,,,,,,,leonard-konopelski/vermeintliche-wunder-krakauer-bergbauern,leonard-konopelski/vermeintliche-wunder-krakauer-bergbauern.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PosterLK00144,,Default,simple,THEATER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,1976,Polish Poster,Konopelski,,original,,,,,0,/k/o/konopelski-posterlk00144.jpg,,,,,,,,,,,,Macbeth,,,,,mint,120.0000,offset,0,Macbeth,ca. A1 = 58x82 cm / 23x33 in,/k/o/konopelski-posterlk00144.jpg,,,,,,1,2,/k/o/konopelski-posterlk00144.jpg,,2014-11-06 18:58:51,leonard-konopelski/macbeth,leonard-konopelski/macbeth.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00144.jpg,,0,1,,,,,,,,,,,,,,,,
PosterLK00146,,Default,simple,OTHER POSTER,Default Category,base,,,,,,2012-07-14 00:00:00,,,,,2011,Polish Poster,Konopelski,,original,,,,,0,/k/o/konopelski-posterlk00146.jpg,,,,,,,,,,,,Pigasus Polish Poster Gallery,,,,,mint,80.0000,digital print,0,Pigasus Polish Poster Gallery,ca. 68x90 cm,/k/o/konopelski-posterlk00146.jpg,,,,,,1,2,/k/o/konopelski-posterlk00146.jpg,,2014-11-06 18:58:51,leonard-konopelski/pigasus-polish-poster-gallery,leonard-konopelski/pigasus-polish-poster-gallery.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/o/konopelski-posterlk00146.jpg,,0,1,,,,,,,,,,,,,,,,
